10,99.00059,99.14433,99.07516,99.08163,99.04322,99.01963,99.11083,98.87301,99.12041,98.75336,98.48478,97.95599,97.33749,97.4641,97.39487,97.31559,96.63905,96.14495,96.17088,95.34953,94.67487,94.84129,93.95287,93.96596,93.56502,93.63618,93.36827,93.21397,92.97279,93.11093,92.53387,92.23581,92.64389,91.69516,92.60921,91.39622,92.21925,92.23822,92.17456,92.12339,92.29443,92.26904,92.24786,92.59674,93.11127,93.05105,92.69588,93.77186,93.63692,93.61154,94.23097,94.48358,93.86654,94.53209,93.94035,93.86367,93.77486,93.96638,94.05283,94.22053,94.6531,94.34298,94.53878,94.33302,94.78682,94.58276,94.6795,94.78295,94.30804,93.76701,93.82068,93.36404,92.83017,92.06805,91.42983,90.89362,90.13295,89.60794,89.07895,88.54447,87.53888,87.14765,86.34903,85.33003,85.14297,84.43177,83.58635,83.26624,82.37621,81.8907,81.75522,81.01952,80.97694,80.43165,80.60689,80.49862,80.7475,80.62125,80.83721,81.39463,81.96996,82.12478,82.95876,83.62561,84.50462,84.71026,85.72495,86.40064,87.36663,88.06444,88.55138,89.24834,89.33868,90.06947,90.92251,90.79947,91.3194,92.01847,92.76105,93.16565,93.72553,94.13542,94.05002,93.91021,94.08775,94.55541,95.30823,95.49776
11,99.21445,99.20944,98.93372,99.26585,99.20548,98.97549,99.11272,99.0077,98.71038,98.4222,98.3326,97.85357,97.72316,97.68758,97.00739,96.21954,95.82663,95.95721,95.44276,95.62095,94.8378,94.02937,93.98832,94.34579,93.3399,92.94417,92.67584,93.01479,92.40151,92.20718,91.8184,91.27441,91.51613,92.05566,92.01461,91.14415,91.41572,91.74737,91.42349,91.67734,91.64374,92.1507,92.64993,92.55872,93.03952,93.34274,93.109,93.31413,93.76785,93.22968,94.49213,94.45618,94.72,94.27766,94.21903,94.22131,94.51363,94.20585,94.20272,94.75203,94.17577,94.07899,93.94017,94.04432,94.7253,94.44296,94.37614,94.48301,93.80572,93.70546,93.33914,93.02316,92.52415,91.73316,90.88217,90.2101,89.20035,88.5624,87.91993,87.27288,86.40109,85.57919,84.72692,83.84863,83.1538,82.83096,82.07112,81.06661,80.50873,80.42113,79.76933,79.55891,79.673,79.14916,79.56181,79.39678,79.33884,79.81605,80.22378,80.91452,80.84823,81.63239,82.36181,83.11267,83.4226,84.72256,84.884,85.73562,87.10526,87.58173,88.35306,88.66019,89.50089,89.96358,90.21263,90.64605,92.25853,92.17231,92.0834,92.29123,92.88144,93.9296,93.94225,94.04939,94.26911,94.05282,94.19392,94.46638
12,99.20364,99.26603,99.09123,99.15103,98.94636,98.8061,98.63077,98.39219,98.24709,98.08255,97.83002,97.48464,97.3054,97.25578,96.82845,96.33201,95.6422,95.41652,95.36214,94.81171,94.67262,93.99379,93.58426,93.56308,93.8233,93.32373,92.78077,92.7183,92.70979,92.40566,91.21725,91.29953,91.81829,91.25703,91.79408,91.1107,90.96902,91.17367,91.82208,91.96485,91.83458,91.8369,91.83895,93.05963,93.11266,92.97055,93.13954,93.11603,93.6631,93.10332,94.31483,94.0592,94.30351,93.6375,94.30857,93.66503,94.09113,94.07137,93.68309,93.90446,94.42981,93.86031,94.07796,93.58616,94.3773,93.88135,94.09119,94.33488,93.70547,93.35082,93.40863,92.70008,91.80396,91.3828,90.78752,89.66013,88.99559,88.24345,87.48617,86.72427,85.88814,85.22025,84.5411,83.64491,83.02251,82.56017,81.48589,81.12692,80.34267,80.18843,79.50333,79.79469,79.61994,79.18556,79.09661,79.62556,79.39864,80.07571,80.25397,81.31763,81.08411,81.5976,82.00715,82.61694,84.03323,84.59972,85.12006,85.79801,87.10874,87.76559,88.44361,88.66937,89.82863,90.02451,90.59407,90.66609,91.99338,92.24281,92.50652,93.00503,92.87558,93.65735,93.39703,94.29794,94.59053,94.22069,93.47017,94.62507
13,99.0409,99.26965,98.91661,99.31242,98.91141,98.85912,98.72507,98.6261,98.68181,98.21325,98.27426,97.67767,97.64892,97.42884,96.86829,96.21993,95.40667,95.40782,94.95335,95.60877,94.72331,94.41715,93.22086,93.36135,93.14407,93.12174,92.13818,92.56259,92.74612,92.40941,91.61067,91.66611,91.82302,91.73469,91.64594,91.17065,90.726,90.70824,91.81397,91.75086,91.49041,91.94952,92.40191,93.40671,92.88067,93.19837,93.2877,92.92937,93.80673,93.36135,94.27286,94.0411,94.5433,94.3715,94.09862,93.71042,94.39674,93.83328,93.72809,94.27269,94.19888,93.74146,94.14813,93.93701,94.61988,94.08221,93.80901,94.3747,93.66389,93.25029,93.34274,92.83695,92.23579,91.38386,90.79179,89.88289,89.16663,88.47984,87.7885,87.09305,86.07141,85.54752,84.73173,83.73817,83.03715,82.46666,81.75468,81.18427,80.49066,80.18918,79.93534,79.56682,79.23602,79.33846,79.27325,79.40948,79.59278,79.89504,80.19789,80.79854,81.00384,81.43675,82.06979,82.9513,83.50735,84.32369,85.07786,86.14494,86.83801,87.50945,88.43755,88.23267,89.54264,89.70155,90.42587,90.92122,92.14045,92.26762,92.40464,92.85736,92.65985,94.20589,93.74573,93.87522,93.78745,94.22195,94.42916,94.73476
14,99.42605,99.39021,99.39754,99.12794,99.0629,98.86407,98.88073,98.59595,98.45311,98.43615,98.45515,97.93237,97.43311,97.10437,96.88048,96.62202,96.14888,95.63731,95.7936,95.05515,94.63004,94.1676,93.58138,93.21159,93.127,93.56577,92.31311,92.53554,92.34637,92.24751,92.07405,92.50517,91.43456,91.93088,91.18955,92.26785,91.08436,91.4339,90.89265,91.80362,93.1489,92.73094,92.32343,93.12148,92.50273,93.00552,93.58553,93.43082,93.68063,93.9416,93.56662,93.86553,93.83696,93.81741,94.18196,94.82787,93.81202,94.26646,94.35148,94.06512,94.1104,93.77715,94.20249,94.47971,94.36931,94.28069,94.20637,94.01864,93.71295,93.71507,93.10085,92.67521,91.90656,91.3186,90.60537,90.09052,89.73876,88.81909,87.89204,86.95889,86.39014,85.27676,84.93356,83.80045,83.25011,82.69791,81.54153,81.4279,80.73773,80.20723,79.98357,79.76648,79.66849,79.71573,79.69871,79.58373,79.66673,80.15282,80.35903,80.48076,81.22535,81.50328,83.00941,83.26745,83.98579,84.42174,84.88767,85.96079,86.90484,87.51712,88.15313,89.19778,89.63258,90.01515,90.9355,91.17426,91.82064,92.33469,92.87911,93.31213,93.41531,93.17102,94.55316,94.35339,94.43152,93.85302,94.05097,94.06022
15,99.15742,99.18509,99.09596,99.16678,99.16265,98.88097,98.87979,98.74735,98.56696,98.35491,98.54461,97.7125,97.27351,96.8816,96.67601,96.43824,95.84653,95.93079,95.30068,95.32746,94.71643,94.29173,94.15656,93.13378,93.37583,93.28891,91.60114,92.58366,92.82925,91.68124,91.88325,92.33723,91.84741,91.51118,91.84477,91.50337,91.3734,91.72585,91.14887,91.65182,92.4026,92.12079,91.84834,93.23805,92.70654,92.69803,93.58796,93.33146,93.8114,94.11891,93.27351,93.69979,93.98959,93.92369,94.39965,94.62302,93.75097,94.22586,94.29246,94.23837,94.08366,94.2337,94.00197,94.02305,94.29136,94.26573,94.10728,93.93046,94.06252,93.52467,93.30002,93.1076,91.87775,91.43963,90.55054,90.01938,89.38985,88.68629,87.97765,87.26533,86.29938,85.67549,84.65261,84.09944,83.14156,82.35596,81.75416,81.3355,80.561,79.90113,79.63056,79.78654,79.56027,79.37238,79.44917,79.35597,79.59229,79.90241,80.28426,80.6767,81.31967,81.38036,82.31363,82.95858,84.00803,84.60152,85.24287,86.1043,86.64654,87.92439,88.63182,88.79871,89.38841,89.92773,90.25665,91.4073,91.86604,92.03223,92.21243,92.8404,93.12699,93.28545,93.71855,94.1886,94.22953,93.79241,93.77608,94.14877
16,99.06717,99.15146,98.90626,98.81469,98.93916,98.90765,99.03564,98.50933,98.40968,98.20906,97.70986,97.55978,97.24917,97.16492,96.85999,96.50681,95.86426,95.89124,95.56129,95.17937,94.51574,93.95659,93.40795,93.88518,92.89261,93.41643,92.95938,93.31062,92.95496,92.44977,92.32857,91.89521,91.49516,91.12765,92.4565,91.67779,91.51778,91.49478,91.68743,91.46095,91.45067,92.00806,92.56032,92.42282,92.99304,93.37144,93.28165,93.38956,93.39454,93.74048,93.47194,94.17876,93.84531,94.20046,93.89286,93.92551,94.22924,94.08315,94.173,94.11288,93.91169,94.19449,94.32434,93.90556,93.77961,93.90585,94.4579,94.45278,94.05225,93.73552,93.35524,92.69632,92.12852,91.35287,90.3325,89.94917,89.40986,88.61307,87.81073,87.00159,85.97558,85.24228,84.69363,84.05989,83.04599,82.46825,81.56567,81.34718,80.57742,80.26901,79.89142,79.29583,79.06752,79.31355,79.11632,78.98922,79.46961,79.9191,79.75195,79.89134,80.90284,81.43963,81.77914,82.93529,83.78874,84.18475,85.0761,85.66677,86.74078,87.30392,88.01311,88.63013,88.90247,89.96333,90.24889,90.33017,91.57108,92.05776,92.57669,92.6469,93.28828,92.65739,93.14996,92.90011,93.55982,93.98296,93.59119,94.95283
17,98.95668,99.00691,98.9224,98.91972,98.93332,98.84267,98.8616,98.5957,98.69069,97.94634,97.82925,97.57916,97.52422,96.5669,96.3382,96.0743,96.03107,95.96666,95.39278,94.7907,94.82799,94.05087,93.21806,93.20294,92.74543,92.43501,92.60584,92.12157,92.47546,92.24344,91.69135,91.77865,90.87283,91.21053,92.35875,91.36674,91.11749,90.83126,91.63688,91.05391,91.21585,91.83407,92.44766,92.27542,92.7441,92.90886,93.01847,93.16653,93.46325,93.93339,93.40344,94.00242,93.80402,93.9772,94.07433,93.84961,93.51433,93.54711,93.84323,93.99982,93.61391,94.19489,93.97554,94.03999,94.16028,93.88048,94.08912,94.80765,94.25138,93.26235,93.51395,92.97687,92.03502,91.61046,90.69753,90.19465,89.18907,88.4571,87.7199,86.97738,85.96385,85.29961,84.81602,84.14837,83.12187,82.44453,81.44819,81.45239,80.5372,79.99399,79.63122,79.16823,79.36803,79.16752,79.1292,78.87166,79.53846,79.56278,79.93738,80.24207,80.88625,81.17743,81.79317,82.79437,83.68579,84.09836,85.04121,85.6655,86.07754,87.13997,88.14371,88.55289,88.82901,89.66664,89.82864,90.23374,90.83688,91.61221,92.43814,92.75005,93.11289,93.00966,92.27043,93.44612,94.18215,93.58285,93.31812,94.98277
18,98.96401,99.08939,98.98397,98.90005,99.06231,98.85378,99.03269,98.56942,98.53119,98.27467,97.64755,97.54621,97.37751,96.52727,96.60173,96.69208,95.31341,96.04446,95.64648,95.296,94.47115,93.94154,93.4602,93.55502,92.62238,92.5687,92.59574,92.79533,92.50578,92.00198,91.64297,91.9286,91.7293,91.29971,91.65143,91.53509,91.20143,91.80904,91.70646,91.13357,91.70525,92.18536,92.6607,92.27237,92.86514,92.52409,93.08969,93.43617,92.90508,93.84623,93.43567,93.63722,93.59651,94.38923,93.93984,94.06332,93.87709,94.15737,93.78837,93.98397,93.80386,94.07954,94.19624,93.78603,93.71487,94.14227,94.32392,94.46222,93.80345,93.39534,93.50577,92.70674,91.99494,91.32114,90.38961,90.06602,89.02203,88.28282,87.53719,86.78765,85.90151,85.36613,84.5793,83.88729,83.25792,82.60071,81.65025,80.98137,80.71059,79.99992,80.08046,79.11359,79.13139,79.04403,78.93665,78.99112,79.69141,79.729,79.58773,80.19713,80.56246,81.56533,82.23588,82.76476,83.73664,83.98474,85.18935,85.73976,86.44223,87.17788,87.94781,88.75027,88.77117,89.83416,90.04986,90.50935,91.17719,92.04021,92.95978,92.76766,93.02949,93.37137,93.05756,92.56746,93.16398,93.79622,93.29079,95.12793
19,99.10141,99.10779,99.09026,99.05435,98.99441,98.92294,99.0491,98.60856,98.6544,98.14485,97.85184,97.84998,97.44407,96.89857,96.6334,96.32838,95.55509,95.87333,95.54263,95.06997,94.5743,94.57106,94.06225,94.56048,93.26782,92.85654,93.48386,93.03835,92.99152,92.58887,92.09264,91.62508,91.49431,91.5455,92.1465,91.31435,91.56816,92.37393,91.83109,92.3755,92.28909,92.76389,93.23129,92.50396,92.80834,92.55472,93.81633,93.65117,93.58508,93.88383,93.95769,94.25389,94.0338,94.1693,94.45029,94.7344,94.54476,94.41701,94.18884,94.25803,94.23158,93.96018,94.06534,94.31813,93.86204,94.03966,94.34949,94.39816,94.21558,93.82275,93.49439,93.42164,92.66127,91.76908,91.19913,90.5481,89.34588,88.65152,87.95274,87.24932,86.66312,85.63815,84.78135,84.46267,83.75658,83.12293,82.39835,81.21901,81.0481,80.63799,79.9221,79.87921,79.87788,79.61935,79.79087,79.67725,79.669,80.43718,80.45346,81.06728,81.39768,81.76497,82.7448,83.1199,84.11314,84.2428,85.26317,86.043,86.72005,88.02209,88.84937,89.0985,89.81876,90.1843,90.65142,91.45096,91.32415,91.87007,92.44749,93.03017,93.10114,94.18565,93.96975,94.59844,93.66045,94.20544,94.76998,95.41428
20,99.1151,98.90646,99.18419,98.85798,98.90292,99.01274,99.13171,98.83603,98.5414,98.30993,98.07146,97.41054,97.28971,96.83183,96.36858,95.8308,95.47794,96.01494,95.08946,95.26659,94.47801,93.52547,93.79808,93.84368,93.02306,92.86732,92.87029,92.81748,92.67169,92.75829,91.56218,91.20123,91.89712,91.36836,91.36489,91.59628,91.91714,92.06102,91.59631,92.02156,92.09779,92.71254,93.3231,92.63215,92.49615,92.85739,93.11931,93.38297,93.22974,93.79792,93.86142,93.85635,93.60442,93.8632,94.11288,94.33778,94.18128,94.03413,94.53275,94.00593,94.17946,94.23503,94.30148,94.34418,94.32168,94.25803,94.27628,94.28815,94.04453,93.82813,93.60271,93.18288,92.71954,91.90421,91.41101,90.60949,89.65092,88.85106,88.04584,87.23525,86.70164,85.67909,84.77972,84.63618,83.59657,83.15237,81.95944,81.12471,81.20951,80.35085,80.08092,79.63032,79.60602,79.59734,79.29315,79.45577,79.36159,79.91048,80.4082,80.77435,81.30487,81.66354,82.21777,82.76581,83.67488,84.27323,85.07731,85.88206,86.67471,87.59127,88.24121,88.86201,89.65493,90.0366,90.9188,90.76435,91.5633,91.72659,91.90042,92.03454,93.00079,93.62398,93.97456,94.02873,93.74785,94.02428,94.00753,95.76982
21,99.29115,99.13926,99.06946,99.12324,98.78339,98.86011,98.68201,98.57437,98.39933,98.04665,97.86723,97.59693,96.97141,96.87248,97.05312,97.26427,96.47952,95.87359,96.05435,95.40182,94.48758,94.26038,93.67899,92.91988,93.60722,93.11581,93.00002,93.3259,92.62431,92.42986,92.17577,92.24577,92.04269,90.89398,91.6412,91.96325,90.93116,91.11903,91.09595,91.8586,91.54079,92.29498,93.03939,93.24791,92.8271,93.39388,93.52052,94.02514,93.64095,94.65302,93.53107,94.01768,93.87775,93.89079,94.02895,94.49928,94.23736,94.32656,94.39665,94.07513,94.14026,93.90414,94.28876,94.41813,94.13596,94.31261,94.11482,93.99675,94.1791,93.50832,93.32606,93.03841,91.97235,91.23199,90.49245,89.72706,89.18111,88.15739,87.12836,86.09316,85.88426,84.80689,84.14262,83.6723,82.65522,81.71714,81.31384,80.32538,80.01303,79.08402,79.21762,78.90758,78.97552,78.87353,79.11222,79.23217,79.18739,79.14915,80.03288,80.46631,80.68924,81.47304,81.98119,82.3272,83.39818,84.3791,85.04712,85.77142,86.75038,87.16695,88.02555,88.90376,89.50851,90.1487,90.5672,90.65595,91.67117,92.04421,92.43977,92.11111,93.15264,93.41412,93.756,94.01288,93.73244,94.28407,94.18593,92.97522
